destination_code,sum
8a194e6a96cffff,147
8a194e6a96d7fff,33
8a194e6a96dffff,778
8a194e6a96e7fff,131
8a194e6a96effff,33
8a194e6a96f7fff,230
8a194e6a9707fff,946
8a194e6a970ffff,1308
8a194e6a9717fff,262
8a194e6a971ffff,718
8a194e6a9727fff,380
8a194e6a972ffff,670
8a194e6a9737fff,807
8a194e6a9747fff,734
8a194e6a974ffff,193
8a194e6a9757fff,1484
8a194e6a975ffff,101
8a194e6a9767fff,1088
8a194e6a976ffff,1010
8a194e6a9777fff,285
8a194e6a9787fff,193
8a194e6a978ffff,423
8a194e6a9797fff,1745
8a194e6a979ffff,1089
8a194e6a97a7fff,981
8a194e6a97affff,837
8a194e6a97b7fff,37
8a194e6a9807fff,1216
8a194e6a980ffff,578
8a194e6a9817fff,1137
8a194e6a981ffff,468
8a194e6a9827fff,901
8a194e6a982ffff,184
8a194e6a9837fff,402
8a194e6a9847fff,438
8a194e6a984ffff,1436
8a194e6a9857fff,564
8a194e6a985ffff,466
8a194e6a9867fff,593
8a194e6a986ffff,408
8a194e6a9887fff,207
8a194e6a988ffff,272
8a194e6a9897fff,129
8a194e6a989ffff,188
8a194e6a98a7fff,50
8a194e6a98affff,148
8a194e6a98b7fff,969
8a194e6a98c7fff,215
8a194e6a98cffff,508
8a194e6a98d7fff,711
8a194e6a98e7fff,53
8a194e6a98effff,66
8a194e6a9907fff,930
8a194e6a990ffff,83
8a194e6a9917fff,202
8a194e6a991ffff,789
8a194e6a9927fff,165
8a194e6a992ffff,78
8a194e6a9937fff,577
8a194e6a994ffff,2
8a194e6a9957fff,122
8a194e6a995ffff,57
8a194e6a9967fff,2
8a194e6a9977fff,328
8a194e6a9987fff,546
8a194e6a998ffff,274
8a194e6a999ffff,571
8a194e6a99a7fff,326
8a194e6a99affff,509
8a194e6a99b7fff,213
8a194e6a9a0ffff,109
8a194e6a9a17fff,510
8a194e6a9a1ffff,718
8a194e6a9a27fff,31
8a194e6a9a2ffff,297
8a194e6a9a37fff,428
8a194e6a9a47fff,189
8a194e6a9a4ffff,895
8a194e6a9a57fff,70
8a194e6a9a5ffff,438
8a194e6a9a67fff,892
8a194e6a9a6ffff,395
8a194e6a9a77fff,162
8a194e6a9a87fff,592
8a194e6a9a8ffff,312
8a194e6a9a97fff,2323
8a194e6a9a9ffff,135
8a194e6a9aa7fff,411
8a194e6a9aaffff,206
8a194e6a9ab7fff,41
8a194e6a9ac7fff,71
8a194e6a9acffff,1376
8a194e6a9ad7fff,654
8a194e6a9adffff,1375
8a194e6a9ae7fff,114
8a194e6a9aeffff,863
8a194e6a9af7fff,506
8a194e6a9b07fff,1985
8a194e6a9b0ffff,67
8a194e6a9b17fff,1926
8a194e6a9b27fff,695
8a194e6a9b2ffff,156
8a194e6a9b37fff,1038
8a194e6a9b47fff,335
8a194e6a9b4ffff,485
8a194e6a9b57fff,260
8a194e6a9b5ffff,1531
8a194e6a9b67fff,44
8a194e6a9b6ffff,438
8a194e6a9b77fff,219
8a194e6a9b87fff,50
8a194e6a9b8ffff,353
8a194e6a9b97fff,151
8a194e6a9b9ffff,303
8a194e6a9ba7fff,469
8a194e6a9bb7fff,150
8a194e6a9c07fff,49
8a194e6a9c0ffff,115
8a194e6a9c1ffff,190
8a194e6a9c27fff,9
8a194e6a9c2ffff,481
8a194e6a9c37fff,82
8a194e6a9c47fff,711
8a194e6a9c4ffff,963
8a194e6a9c57fff,369
8a194e6a9c5ffff,937
8a194e6a9c6ffff,659
8a194e6a9c77fff,482
8a194e6a9c87fff,530
8a194e6a9c8ffff,802
8a194e6a9c97fff,1168
8a194e6a9c9ffff,390
8a194e6a9ca7fff,165
8a194e6a9caffff,606
8a194e6a9cb7fff,410
8a194e6a9cc7fff,326
8a194e6a9ccffff,162
8a194e6a9cd7fff,374
8a194e6a9cdffff,333
8a194e6a9ce7fff,42
8a194e6a9ceffff,559
8a194e6a9cf7fff,232
8a194e6a9d07fff,38
8a194e6a9d0ffff,202
8a194e6a9d17fff,441
8a194e6a9d1ffff,479
8a194e6a9d27fff,429
8a194e6a9d2ffff,316
8a194e6a9d37fff,386
8a194e6a9d47fff,48
8a194e6a9d4ffff,36
8a194e6a9d67fff,9
8a194e6a9d77fff,4
8a194e6a9d87fff,366
8a194e6a9d8ffff,115
8a194e6a9d97fff,208
8a194e6a9d9ffff,72
8a194e6a9da7fff,1101
8a194e6a9daffff,705
8a194e6a9db7fff,611
8a194e6aa00ffff,384
8a194e6aa017fff,673
8a194e6aa01ffff,188
8a194e6aa027fff,477
8a194e6aa02ffff,213
8a194e6aa037fff,949
8a194e6aa047fff,418
8a194e6aa04ffff,372
8a194e6aa057fff,44
8a194e6aa05ffff,221
8a194e6aa067fff,167
8a194e6aa06ffff,1846
8a194e6aa077fff,2125
8a194e6aa087fff,6
8a194e6aa08ffff,63
8a194e6aa097fff,3
8a194e6aa09ffff,643
8a194e6aa0a7fff,1924
8a194e6aa0affff,114
8a194e6aa0b7fff,949
8a194e6aa0c7fff,82
8a194e6aa0cffff,1767
8a194e6aa0d7fff,36
8a194e6aa0dffff,136
8a194e6aa0e7fff,72
8a194e6aa0effff,684
8a194e6aa0f7fff,6
8a194e6aa107fff,817
8a194e6aa10ffff,190
8a194e6aa117fff,718
8a194e6aa11ffff,438
8a194e6aa12ffff,747
8a194e6aa137fff,1796
8a194e6aa147fff,22
8a194e6aa14ffff,545
8a194e6aa157fff,152
8a194e6aa15ffff,101
8a194e6aa167fff,616
8a194e6aa16ffff,200
8a194e6aa177fff,217
8a194e6aa187fff,678
8a194e6aa18ffff,882
8a194e6aa197fff,15
8a194e6aa19ffff,524
8a194e6aa1a7fff,469
8a194e6aa1affff,387
8a194e6aa1b7fff,570
8a194e6aa207fff,431
8a194e6aa20ffff,8
8a194e6aa217fff,77
8a194e6aa21ffff,419
8a194e6aa227fff,1190
8a194e6aa22ffff,429
8a194e6aa237fff,122
8a194e6aa247fff,254
8a194e6aa24ffff,387
8a194e6aa257fff,304
8a194e6aa25ffff,850
8a194e6aa267fff,952
8a194e6aa26ffff,108
8a194e6aa277fff,593
8a194e6aa287fff,3
8a194e6aa28ffff,1001
8a194e6aa297fff,309
8a194e6aa29ffff,277
8a194e6aa2a7fff,136
8a194e6aa2affff,473
8a194e6aa2b7fff,60
8a194e6aa2c7fff,254
8a194e6aa2cffff,68
8a194e6aa2d7fff,889
8a194e6aa2dffff,760
8a194e6aa2e7fff,116
8a194e6aa2effff,251
8a194e6aa2f7fff,869
8a194e6aa307fff,1377
8a194e6aa30ffff,157
8a194e6aa317fff,772
8a194e6aa31ffff,1115
8a194e6aa327fff,612
8a194e6aa32ffff,71
8a194e6aa337fff,24
8a194e6aa347fff,267
8a194e6aa34ffff,171
8a194e6aa357fff,156
8a194e6aa35ffff,543
8a194e6aa367fff,328
8a194e6aa36ffff,773
8a194e6aa377fff,1567
8a194e6aa38ffff,202
8a194e6aa397fff,738
8a194e6aa3a7fff,123
8a194e6aa3affff,34
8a194e6aa3b7fff,829
8a194e6aa407fff,916
8a194e6aa40ffff,294
8a194e6aa417fff,449
8a194e6aa41ffff,838
8a194e6aa427fff,1128
8a194e6aa437fff,17
8a194e6aa447fff,394
8a194e6aa44ffff,274
8a194e6aa457fff,256
8a194e6aa45ffff,745
8a194e6aa467fff,52
8a194e6aa46ffff,848
8a194e6aa477fff,5
8a194e6aa487fff,102
8a194e6aa48ffff,242
8a194e6aa497fff,135
8a194e6aa49ffff,621
8a194e6aa4a7fff,845
8a194e6aa4affff,753
8a194e6aa4b7fff,397
8a194e6aa4c7fff,513
8a194e6aa4cffff,357
8a194e6aa4d7fff,122
8a194e6aa4dffff,38
8a194e6aa4e7fff,1107
8a194e6aa4effff,172
8a194e6aa50ffff,880
8a194e6aa517fff,35
8a194e6aa51ffff,77
8a194e6aa527fff,1771
8a194e6aa52ffff,478
8a194e6aa537fff,454
8a194e6aa547fff,177
8a194e6aa54ffff,41
8a194e6aa557fff,388
8a194e6aa55ffff,181
8a194e6aa567fff,320
8a194e6aa56ffff,379
8a194e6aa577fff,157
8a194e6aa587fff,294
8a194e6aa58ffff,367
8a194e6aa597fff,20
8a194e6aa59ffff,428
8a194e6aa5a7fff,474
8a194e6aa5affff,132
8a194e6aa607fff,295
8a194e6aa60ffff,407
8a194e6aa617fff,587
8a194e6aa61ffff,286
8a194e6aa627fff,232
8a194e6aa62ffff,774
8a194e6aa637fff,430
8a194e6aa647fff,352
8a194e6aa64ffff,803
8a194e6aa657fff,111
8a194e6aa65ffff,1164
8a194e6aa667fff,174
8a194e6aa66ffff,1534
8a194e6aa677fff,459
8a194e6aa6affff,245
8a194e6aa6c7fff,497
8a194e6aa6cffff,294
8a194e6aa6d7fff,322
8a194e6aa6dffff,851
8a194e6aa6effff,11
8a194e6aa6f7fff,42
8a194e6aa707fff,424
8a194e6aa70ffff,447
8a194e6aa717fff,887
8a194e6aa71ffff,560
8a194e6aa727fff,381
8a194e6aa72ffff,118
8a194e6aa737fff,646
8a194e6aa747fff,252
8a194e6aa74ffff,173
8a194e6aa757fff,397
8a194e6aa75ffff,233
8a194e6aa767fff,711
8a194e6aa76ffff,826
8a194e6aa777fff,1588
8a194e6aa787fff,1198
8a194e6aa78ffff,20
8a194e6aa797fff,222
8a194e6aa7affff,202
8a194e6aa7b7fff,3
8a194e6aa807fff,1392
8a194e6aa80ffff,1590
8a194e6aa817fff,22
8a194e6aa81ffff,701
8a194e6aa84ffff,269
8a194e6aa857fff,721
8a194e6aa85ffff,679
8a194e6aa86ffff,135
8a194e6aa877fff,95
8a194e6aa897fff,11
8a194e6aa8c7fff,307
8a194e6aa8cffff,349
8a194e6aa8d7fff,116
8a194e6aa8dffff,886
8a194e6aa8e7fff,562
8a194e6aa8effff,1089
8a194e6aa8f7fff,313
8a194e6aa947fff,46
8a194e6aa94ffff,250
8a194e6aa95ffff,216
8a194e6aa967fff,516
8a194e6aa96ffff,1079
8a194e6aa977fff,419
8a194e6aaa07fff,192
8a194e6aaa0ffff,8
8a194e6aaa17fff,171
8a194e6aaa1ffff,904
8a194e6aaa27fff,44
8a194e6aaa37fff,78
8a194e6aaa47fff,696
8a194e6aaa4ffff,138
8a194e6aaa57fff,374
8a194e6aaa5ffff,459
8a194e6aaa67fff,1112
8a194e6aaa6ffff,329
8a194e6aaa77fff,818
8a194e6aaa87fff,2
8a194e6aaa8ffff,28
8a194e6aaa97fff,421
8a194e6aaa9ffff,653
8a194e6aaaaffff,331
8a194e6aaab7fff,62
8a194e6aaac7fff,566
8a194e6aaad7fff,104
8a194e6aaadffff,778
8a194e6aaae7fff,614
8a194e6aaaeffff,326
8a194e6aaaf7fff,483
8a194e6aab07fff,1747
8a194e6aab0ffff,38
8a194e6aab17fff,135
8a194e6aab1ffff,814
8a194e6aab27fff,417
8a194e6aab2ffff,12
8a194e6aab37fff,479
8a194e6aab87fff,564
8a194e6aab8ffff,237
8a194e6aaba7fff,77
8a194e6aabaffff,252
8a194e6aabb7fff,324
8a194e6aac07fff,604
8a194e6aac0ffff,2067
8a194e6aac17fff,220
8a194e6aac1ffff,406
8a194e6aac27fff,540
8a194e6aac2ffff,1186
8a194e6aac37fff,559
8a194e6aac47fff,643
8a194e6aac4ffff,657
8a194e6aac57fff,1302
8a194e6aac5ffff,1195
8a194e6aac67fff,15
8a194e6aac6ffff,2
8a194e6aac87fff,38
8a194e6aac8ffff,431
8a194e6aac97fff,99
8a194e6aac9ffff,639
8a194e6aaca7fff,1283
8a194e6aacaffff,906
8a194e6aacb7fff,297
8a194e6aacc7fff,932
8a194e6aaccffff,232
8a194e6aacd7fff,23
8a194e6aacdffff,199
8a194e6aace7fff,19
8a194e6aaceffff,322
8a194e6aad07fff,436
8a194e6aad0ffff,792
8a194e6aad17fff,13
8a194e6aad1ffff,19
8a194e6aad27fff,177
8a194e6aad2ffff,2
8a194e6aad37fff,87
8a194e6aad47fff,1383
8a194e6aad4ffff,309
8a194e6aad57fff,523
8a194e6aad5ffff,156
8a194e6aad67fff,543
8a194e6aad77fff,31
8a194e6aad87fff,2
8a194e6aad8ffff,312
8a194e6aad97fff,782
8a194e6aad9ffff,222
8a194e6aadb7fff,7
8a194e6ab007fff,1106
8a194e6ab00ffff,22
8a194e6ab017fff,230
8a194e6ab01ffff,1
8a194e6ab027fff,113
8a194e6ab02ffff,323
8a194e6ab037fff,356
8a194e6ab057fff,1340
8a194e6ab05ffff,150
8a194e6ab077fff,243
8a194e6ab087fff,399
8a194e6ab097fff,219
8a194e6ab09ffff,726
8a194e6ab0affff,859
8a194e6ab0b7fff,337
8a194e6ab0c7fff,485
8a194e6ab0cffff,451
8a194e6ab0dffff,632
8a194e6ab0e7fff,67
8a194e6ab0effff,2
8a194e6ab107fff,292
8a194e6ab10ffff,174
8a194e6ab117fff,107
8a194e6ab11ffff,437
8a194e6ab127fff,13
8a194e6ab12ffff,69
8a194e6ab137fff,349
8a194e6ab147fff,139
8a194e6ab14ffff,792
8a194e6ab157fff,578
8a194e6ab15ffff,61
8a194e6ab16ffff,31
8a194e6ab177fff,418
8a194e6ab187fff,359
8a194e6ab197fff,1680
8a194e6ab19ffff,464
8a194e6ab1a7fff,363
8a194e6ab1affff,338
8a194e6ab1b7fff,60
8a194e6ab207fff,2813
8a194e6ab20ffff,554
8a194e6ab217fff,1954
8a194e6ab21ffff,1119
8a194e6ab227fff,1596
8a194e6ab22ffff,461
8a194e6ab237fff,661
8a194e6ab247fff,303
8a194e6ab24ffff,311
8a194e6ab25ffff,386
8a194e6ab267fff,433
8a194e6ab26ffff,804
8a194e6ab277fff,365
8a194e6ab287fff,12
8a194e6ab28ffff,24
8a194e6ab297fff,927
8a194e6ab29ffff,893
8a194e6ab2a7fff,1108
8a194e6ab2affff,205
8a194e6ab2b7fff,48
8a194e6ab2c7fff,233
8a194e6ab2d7fff,272
8a194e6ab2dffff,52
8a194e6ab2f7fff,72
8a194e6ab307fff,824
8a194e6ab30ffff,366
8a194e6ab31ffff,134
8a194e6ab327fff,706
8a194e6ab32ffff,910
8a194e6ab347fff,330
8a194e6ab34ffff,890
8a194e6ab357fff,87
8a194e6ab35ffff,405
8a194e6ab367fff,171
8a194e6ab36ffff,1532
8a194e6ab377fff,1310
8a194e6ab387fff,142
8a194e6ab38ffff,2926
8a194e6ab397fff,1535
8a194e6ab39ffff,284
8a194e6ab3affff,285
8a194e6ab3b7fff,1537
8a194e6ab407fff,333
8a194e6ab40ffff,959
8a194e6ab41ffff,90
8a194e6ab427fff,1309
8a194e6ab42ffff,135
8a194e6ab437fff,1254
8a194e6ab447fff,410
8a194e6ab44ffff,19
8a194e6ab457fff,474
8a194e6ab45ffff,1168
8a194e6ab467fff,377
8a194e6ab477fff,1201
8a194e6ab48ffff,366
8a194e6ab497fff,532
8a194e6ab49ffff,804
8a194e6ab4affff,73
8a194e6ab4b7fff,2
8a194e6ab4cffff,275
8a194e6ab4d7fff,5
8a194e6ab4e7fff,180
8a194e6ab4effff,53
8a194e6ab4f7fff,13
8a194e6ab507fff,658
8a194e6ab50ffff,1441
8a194e6ab517fff,235
8a194e6ab51ffff,1663
8a194e6ab527fff,154
8a194e6ab52ffff,418
8a194e6ab537fff,190
8a194e6ab547fff,1925
8a194e6ab54ffff,1214
8a194e6ab557fff,2242
8a194e6ab55ffff,778
8a194e6ab567fff,990
8a194e6ab56ffff,717
8a194e6ab577fff,1225
8a194e6ab587fff,278
8a194e6ab58ffff,783
8a194e6ab597fff,172
8a194e6ab59ffff,271
8a194e6ab5a7fff,16
8a194e6ab5affff,196
8a194e6ab5b7fff,116
8a194e6ab607fff,370
8a194e6ab60ffff,78
8a194e6ab627fff,209
8a194e6ab62ffff,735
8a194e6ab637fff,3
8a194e6ab647fff,60
8a194e6ab64ffff,204
8a194e6ab657fff,187
8a194e6ab65ffff,73
8a194e6ab667fff,506
8a194e6ab66ffff,812
8a194e6ab677fff,793
8a194e6ab687fff,118
8a194e6ab68ffff,187
8a194e6ab697fff,74
8a194e6ab69ffff,1096
8a194e6ab6affff,941
8a194e6ab6b7fff,213
8a194e6ab6c7fff,608
8a194e6ab6cffff,355
8a194e6ab6d7fff,15
8a194e6ab6dffff,1740
8a194e6ab6e7fff,18
8a194e6ab6effff,100
8a194e6ab6f7fff,62
8a194e6ab70ffff,98
8a194e6ab727fff,14
8a194e6ab72ffff,247
8a194e6ab737fff,69
8a194e6ab747fff,1056
8a194e6ab74ffff,238
8a194e6ab757fff,226
8a194e6ab75ffff,160
8a194e6ab767fff,247
8a194e6ab76ffff,14
8a194e6ab777fff,490
8a194e6ab787fff,242
8a194e6ab797fff,207
8a194e6ab79ffff,13
8a194e6ab7affff,16
8a194e6ab7b7fff,81
8a194e6ab807fff,82
8a194e6ab80ffff,60
8a194e6ab817fff,403
8a194e6ab81ffff,5
8a194e6ab827fff,653
8a194e6ab82ffff,144
8a194e6ab837fff,1280
8a194e6ab857fff,122
8a194e6ab85ffff,620
8a194e6ab86ffff,439
8a194e6ab877fff,564
8a194e6ab887fff,1585
8a194e6ab88ffff,1403
8a194e6ab897fff,25
8a194e6ab89ffff,770
8a194e6ab8a7fff,323
8a194e6ab8affff,572
8a194e6ab8b7fff,288
8a194e6ab8c7fff,171
8a194e6ab8cffff,42
8a194e6ab8d7fff,1483
8a194e6ab8dffff,971
8a194e6ab8e7fff,1739
8a194e6ab8effff,372
8a194e6ab8f7fff,115
8a194e6ab907fff,22
8a194e6ab90ffff,134
8a194e6ab917fff,9
8a194e6ab91ffff,427
8a194e6ab927fff,196
8a194e6ab92ffff,113
8a194e6ab937fff,298
8a194e6ab947fff,387
8a194e6ab94ffff,354
8a194e6ab957fff,464
8a194e6ab95ffff,15
8a194e6ab967fff,488
8a194e6ab96ffff,1629
8a194e6ab977fff,271
8a194e6ab987fff,132
8a194e6ab98ffff,1866
8a194e6ab997fff,334
8a194e6ab99ffff,872
8a194e6ab9a7fff,16
8a194e6ab9affff,8
8a194e6ab9b7fff,165
8a194e6aba07fff,405
8a194e6aba0ffff,73
8a194e6aba17fff,96
8a194e6aba1ffff,556
8a194e6aba27fff,208
8a194e6aba2ffff,440
8a194e6aba37fff,209
8a194e6aba47fff,1306
8a194e6aba4ffff,889
8a194e6aba57fff,505
8a194e6aba5ffff,1123
8a194e6aba67fff,644
8a194e6aba6ffff,85
8a194e6aba77fff,15
8a194e6aba87fff,94
8a194e6aba8ffff,2
8a194e6abaa7fff,393
8a194e6abaaffff,1181
8a194e6abab7fff,1957
8a194e6abac7fff,149
8a194e6abacffff,310
8a194e6abad7fff,873
8a194e6abadffff,221
8a194e6abaeffff,34
8a194e6abaf7fff,368
8a194e6abb07fff,627
8a194e6abb0ffff,39
8a194e6abb17fff,413
8a194e6abb1ffff,622
8a194e6abb27fff,24
8a194e6abb2ffff,154
8a194e6abb37fff,15
8a194e6abb47fff,966
8a194e6abb4ffff,2302
8a194e6abb57fff,13
8a194e6abb5ffff,206
8a194e6abb67fff,181
8a194e6abb6ffff,96
8a194e6abb77fff,51
8a194e6abb8ffff,53
8a194e6abb9ffff,313
8a194e6abbb7fff,70
8a194e6abc07fff,782
8a194e6abc0ffff,193
8a194e6abc17fff,155
8a194e6abc1ffff,3
8a194e6abc27fff,503
8a194e6abc2ffff,302
8a194e6abc37fff,1447
8a194e6abc47fff,695
8a194e6abc4ffff,841
8a194e6abc57fff,464
8a194e6abc5ffff,545
8a194e6abc67fff,357
8a194e6abc6ffff,690
8a194e6abc87fff,1421
8a194e6abc8ffff,1209
8a194e6abc97fff,344
8a194e6abc9ffff,351
8a194e6abca7fff,195
8a194e6abcaffff,213
8a194e6abcb7fff,870
8a194e6abcc7fff,849
8a194e6abccffff,357
8a194e6abcd7fff,1141
8a194e6abcdffff,12
8a194e6abce7fff,952
8a194e6abceffff,391
8a194e6abcf7fff,248
8a194e6abd0ffff,529
8a194e6abd17fff,152
8a194e6abd1ffff,267
8a194e6abd27fff,120
8a194e6abd2ffff,772
8a194e6abd37fff,120
8a194e6abd47fff,136
8a194e6abd4ffff,127
8a194e6abd57fff,582
8a194e6abd67fff,64
8a194e6abd6ffff,1316
8a194e6abd77fff,1101
8a194e6abd87fff,831
8a194e6abd8ffff,304
8a194e6abd97fff,391
8a194e6abd9ffff,561
8a194e6abda7fff,822
8a194e6abdaffff,496
8a194e6abdb7fff,96
8a194e6ac20ffff,288
8a194e6ac21ffff,73
8a194e6ac227fff,10
8a194e6ac22ffff,844
8a194e6ac247fff,25
8a194e6ac24ffff,237
8a194e6ac257fff,140
8a194e6ac25ffff,5
8a194e6ac277fff,702
8a194e6ac287fff,115
8a194e6ac29ffff,10
8a194e6ac2cffff,1767
8a194e6ac2d7fff,811
8a194e6ac2dffff,155
8a194e6ac2e7fff,450
8a194e6ac2effff,1344
8a194e6ac2f7fff,753
8a194e6ac357fff,7
8a194e6ac367fff,225
8a194e6ac36ffff,120
8a194e6ac377fff,576
8a194e6ac4affff,2
8a194e6ac4c7fff,458
8a194e6ac4f7fff,106
8a194e6ac997fff,10
8a194e6aca0ffff,2
8a194e6aca2ffff,2
8a194e6acac7fff,11
8a194e6acacffff,423
8a194e6acadffff,151
8a194e6acaeffff,4
8a194e6acb77fff,118
8a194e6acd87fff,237
8a194e6acd97fff,228
8a194e6acd9ffff,12
8a194e6acdb7fff,219
8a194e6ad04ffff,3
8a194e6ad0dffff,47
8a194e6ad20ffff,2
8a194e6ad21ffff,891
8a194e6ad22ffff,2
8a194e6ad237fff,759
8a194e6ad247fff,44
8a194e6ad267fff,125
8a194e6ad28ffff,763
8a194e6ad29ffff,2
8a194e6ad2affff,4
8a194e6ad2c7fff,122
8a194e6ad2cffff,427
8a194e6ad2d7fff,13
8a194e6ad2dffff,536
8a194e6ad2e7fff,583
8a194e6ad2effff,2
8a194e6ad2f7fff,1681
8a194e6ad307fff,323
8a194e6ad30ffff,1964
8a194e6ad317fff,187
8a194e6ad31ffff,1087
8a194e6ad32ffff,957
8a194e6ad347fff,289
8a194e6ad34ffff,114
8a194e6ad357fff,62
8a194e6ad367fff,44
8a194e6ad36ffff,73
8a194e6ad377fff,1237
8a194e6ad397fff,2
8a194e6ad3affff,424
8a194e6ad407fff,642
8a194e6ad40ffff,225
8a194e6ad417fff,24
8a194e6ad41ffff,450
8a194e6ad427fff,175
8a194e6ad42ffff,67
8a194e6ad447fff,24
8a194e6ad44ffff,709
8a194e6ad457fff,1552
8a194e6ad45ffff,10
8a194e6ad46ffff,4
8a194e6ad477fff,4
8a194e6ad487fff,1130
8a194e6ad48ffff,1533
8a194e6ad497fff,1173
8a194e6ad49ffff,103
8a194e6ad4a7fff,182
8a194e6ad4affff,21
8a194e6ad4b7fff,920
8a194e6ad4cffff,70
8a194e6ad4d7fff,431
8a194e6ad4dffff,585
8a194e6ad4e7fff,1660
8a194e6ad4effff,435
8a194e6ad4f7fff,1100
8a194e6ad507fff,471
8a194e6ad50ffff,994
8a194e6ad517fff,47
8a194e6ad527fff,1095
8a194e6ad52ffff,4
8a194e6ad537fff,397
8a194e6ad557fff,25
8a194e6ad587fff,228
8a194e6ad58ffff,808
8a194e6ad597fff,35
8a194e6ad59ffff,71
8a194e6ad5a7fff,439
8a194e6ad5affff,99
8a194e6ad5b7fff,1709
8a194e6ad607fff,387
8a194e6ad60ffff,506
8a194e6ad617fff,347
8a194e6ad61ffff,38
8a194e6ad627fff,229
8a194e6ad62ffff,864
8a194e6ad637fff,1759
8a194e6ad64ffff,17
8a194e6ad657fff,784
8a194e6ad65ffff,84
8a194e6ad667fff,159
8a194e6ad677fff,220
8a194e6ad687fff,1000
8a194e6ad68ffff,1598
8a194e6ad697fff,315
8a194e6ad69ffff,468
8a194e6ad6a7fff,28
8a194e6ad6affff,1069
8a194e6ad6b7fff,189
8a194e6ad6c7fff,376
8a194e6ad6cffff,50
8a194e6ad6d7fff,915
8a194e6ad6dffff,244
8a194e6ad6e7fff,336
8a194e6ad6effff,25
8a194e6ad6f7fff,291
8a194e6ad70ffff,1357
8a194e6ad717fff,56
8a194e6ad71ffff,81
8a194e6ad72ffff,328
8a194e6ad737fff,190
8a194e6ad747fff,175
8a194e6ad74ffff,2820
8a194e6ad757fff,1253
8a194e6ad75ffff,859
8a194e6ad76ffff,164
8a194e6ad777fff,444
8a194e6ad787fff,838
8a194e6ad78ffff,76
8a194e6ad797fff,455
8a194e6ad79ffff,12
8a194e6ad7a7fff,349
8a194e6ad7affff,20
8a194e6ad7b7fff,503
8a194e6ad807fff,120
8a194e6ad80ffff,505
8a194e6ad817fff,567
8a194e6ad81ffff,432
8a194e6ad827fff,860
8a194e6ad82ffff,138
8a194e6ad837fff,25
8a194e6ad857fff,26
8a194e6ad85ffff,2
8a194e6ad867fff,190
8a194e6ad86ffff,2
8a194e6ad877fff,232
8a194e6ad887fff,1127
8a194e6ad88ffff,641
8a194e6ad8a7fff,537
8a194e6ad8affff,41
8a194e6ad907fff,128
8a194e6ad90ffff,574
8a194e6ad917fff,621
8a194e6ad91ffff,1296
8a194e6ad927fff,397
8a194e6ad92ffff,25
8a194e6ad937fff,135
8a194e6ad947fff,57
8a194e6ad94ffff,200
8a194e6ad957fff,205
8a194e6ad96ffff,164
8a194e6ad977fff,1100
8a194e6ad98ffff,2337
8a194e6ad9a7fff,4
8a194e6ad9affff,2478
8a194e6ada0ffff,640
8a194e6ada1ffff,121
8a194e6ada2ffff,862
8a194e6ada47fff,205
8a194e6ada57fff,893
8a194e6ada5ffff,1535
8a194e6ada67fff,841
8a194e6ada6ffff,454
8a194e6ada77fff,22
8a194e6adaaffff,1053
8a194e6adacffff,2574
8a194e6adad7fff,204
8a194e6adadffff,1704
8a194e6adae7fff,30
8a194e6adaeffff,895
8a194e6adaf7fff,2
8a194e6adb0ffff,13
8a194e6adb27fff,634
8a194e6adb2ffff,62
8a194e6adb47fff,915
8a194e6adb4ffff,136
8a194e6adb57fff,31
8a194e6adb5ffff,687
8a194e6adb6ffff,171
8a194e6adb77fff,109
8a194e6adc1ffff,33
8a194e6adc9ffff,172
8a194e6add87fff,35
8a194e6add97fff,312
8a194e6add9ffff,8
8a194e6addb7fff,61
8a194e6ae027fff,14
8a194e6ae107fff,7
8a194e6ae117fff,171
8a194e6ae137fff,580
8a194e6ae187fff,94
8a194e6ae207fff,2
8a194e6ae20ffff,76
8a194e6ae25ffff,33
8a194e6ae2cffff,386
8a194e6ae307fff,6
8a194e6ae377fff,139
8a194e6ae38ffff,13
8a194e6ae407fff,25
8a194e6ae40ffff,3
8a194e6ae417fff,462
8a194e6ae41ffff,271
8a194e6ae437fff,205
8a194e6ae447fff,972
8a194e6ae44ffff,219
8a194e6ae457fff,197
8a194e6ae45ffff,234
8a194e6ae487fff,65
8a194e6ae48ffff,213
8a194e6ae497fff,901
8a194e6ae49ffff,1110
8a194e6ae4a7fff,786
8a194e6ae4affff,822
8a194e6ae4b7fff,144
8a194e6ae4c7fff,569
8a194e6ae4cffff,543
8a194e6ae4d7fff,967
8a194e6ae4dffff,324
8a194e6ae4e7fff,659
8a194e6ae4effff,82
8a194e6ae4f7fff,447
8a194e6ae517fff,531
8a194e6ae51ffff,2
8a194e6ae527fff,149
8a194e6ae537fff,671
8a194e6ae54ffff,87
8a194e6ae587fff,258
8a194e6ae58ffff,2218
8a194e6ae597fff,416
8a194e6ae59ffff,6
8a194e6ae5a7fff,543
8a194e6ae5affff,18
8a194e6ae5b7fff,890
8a194e6ae61ffff,222
8a194e6ae65ffff,133
8a194e6ae667fff,3
8a194e6ae687fff,22
8a194e6ae68ffff,605
8a194e6ae697fff,995
8a194e6ae69ffff,347
8a194e6ae6a7fff,1409
8a194e6ae6affff,140
8a194e6ae6b7fff,220
8a194e6ae6d7fff,195
8a194e6ae6dffff,325
8a194e6ae6e7fff,54
